fantasy_bat_prev_1,fantasy_bowl_prev_1,fantasy_field_prev_1,fantasy_bat_prev_2,fantasy_bowl_prev_2,fantasy_field_prev_2,total_runs_prev_1,total_runs_prev_2,avg_runs_per_inning_prev_1,avg_runs_per_inning_prev_2,boundaries_prev_1,boundaries_prev_2,sixes_prev_1,sixes_prev_2,average_sixes_per_inning_prev_1,average_sixes_per_inning_prev_2,fours_prev_1,fours_prev_2,average_fours_per_inning_prev_1,average_fours_per_inning_prev_2,boundary_percent_per_inning_prev_1,boundary_percent_per_inning_prev_2,wickets_prev_1,wickets_prev_2,avg_wickets_per_inning_prev_1,avg_wickets_per_inning_prev_2,catches_taken_prev_1,catches_taken_prev_2,stumped_outs_made_prev_1,stumped_outs_made_prev_2,run_outs_made_prev_1,run_outs_made_prev_2,balls_faced_prev_1,balls_faced_prev_2,avg_balls_faced_per_inning_prev_1,avg_balls_faced_per_inning_prev_2,avg_batting_sr_per_inning_prev_1,avg_batting_sr_per_inning_prev_2,avg_runs_ball_per_inning_prev_1,avg_runs_ball_per_inning_prev_2,overs_bowled_prev_1,overs_bowled_prev_2,bowls_bowled_prev_1,bowls_bowled_prev_2,average_bowls_bowled_per_inning_prev_1,average_bowls_bowled_per_inning_prev_2,avg_economy_rate_per_inning_prev_1,avg_economy_rate_per_inning_prev_2,average_consecutive_dot_balls_prev_1,average_consecutive_dot_balls_prev_2,runs_given_prev_1,runs_given_prev_2,runs_given_ball_per_inning_prev_1,runs_given_ball_per_inning_prev_2,batting_sr_aa_prev_1,batting_sr_aa_prev_2,bat_points,bowl_points,field_points,batting_points,bowling_points,fielding_points,total_runs,avg_runs_per_inning,boundaries,sixes,average_sixes_per_inning,fours,average_fours_per_inning,boundary_percent_per_inning,wickets,avg_wickets_per_inning,catches_taken,stumped_outs_made,run_outs_made,balls_faced,avg_balls_faced_per_inning,avg_batting_sr_per_inning,avg_runs_ball_per_inning,overs_bowled,bowls_bowled,average_bowls_bowled_per_inning,avg_economy_rate_per_inning,average_consecutive_dot_balls,runs_given,runs_given_ball_per_inning,batting_sr_aa
-2.0,0.0,56,4.0,0.0,28,0.0,114.0,0.0,114.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,6.944444444444445,0.0,0.0,0.0,0.0,5,2,1,1,0,0,3.0,144.0,3.0,144.0,0.0,79.16666666666667,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241,27.91736708860759,-3.0,0.0,8,-3.0,0.0,8,39.0,39.0,5.0,0.0,0.0,5.0,5.0,5.747126436781609,0.0,0.0,1,0,0,87.0,87.0,44.827586206896555,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.422632911392412
-3.0,0.0,8,-2.0,0.0,56,39.0,0.0,39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.747126436781609,0.0,0.0,0.0,0.0,0.0,1,5,0,1,0,0,87.0,3.0,87.0,3.0,44.827586206896555,0.0,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.422632911392412,-51.25263291139241,2.0,0.0,0,2.0,0.0,0,80.0,40.0,10.0,0.0,0.0,10.0,5.0,4.504504504504505,0.0,0.0,0,0,0,111.0,55.5,36.03603603603604,0.36036036036036034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38736708860759
8.0,6.0,0,0.0,114.0,28,105.0,54.0,105.0,54.0,12.0,8.0,4.0,0.0,4.0,0.0,8.0,8.0,8.0,8.0,8.0,7.142857142857143,0.0,4.0,0.0,2.0,0,3,0,0,0,0,150.0,112.0,150.0,112.0,70.0,48.214285714285715,0.7,0.48214285714285715,4.0,21.0,24.0,126.0,12.0,63.0,1.25,1.4761904761904763,0.0,5.0,10.0,62.0,0.20833333333333334,0.24603174603174602,18.74736708860759,0.0,-2.0,6.0,8,-2.0,6.0,8,41.0,41.0,5.0,1.0,1.0,4.0,4.0,5.882352941176471,0.0,0.0,1,0,1,85.0,85.0,48.23529411764706,0.4823529411764706,14.0,84.0,42.0,1.5357142857142858,0.0,43.0,0.25595238095238093,-3.0126329113924086
-2.0,6.0,8,8.0,6.0,0,41.0,105.0,41.0,105.0,5.0,12.0,1.0,4.0,1.0,4.0,4.0,8.0,4.0,8.0,5.882352941176471,8.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,85.0,150.0,85.0,150.0,48.23529411764706,70.0,0.4823529411764706,0.7,14.0,4.0,84.0,24.0,42.0,12.0,1.5357142857142858,1.25,0.0,0.0,43.0,10.0,0.25595238095238093,0.20833333333333334,-3.0126329113924086,18.74736708860759,-2.0,172.0,16,-2.0,172.0,16,34.0,17.0,4.0,2.0,1.0,2.0,1.0,2.73972602739726,6.0,3.0,2,0,0,73.0,36.5,23.28767123287671,0.2328767123287671,23.0,138.0,69.0,1.4565217391304348,0.0,67.0,0.2427536231884058,-51.25263291139241
0.0,197.0,0,-2.0,172.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.5,3.0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,53.166666666666664,198.0,319.0,99.0,159.5,1.7575757575757576,1.3072100313479624,4.0,5.0,116.0,139.0,0.29292929292929293,0.21786833855799373,0.0,0.0,-2.0,222.0,0,-2.0,222.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0,0,0,1.0,1.0,0.0,0.0,66.33333333333333,398.0,199.0,1.236180904522613,0.0,164.0,0.20603015075376885,-51.25263291139241
-2.0,222.0,0,0.0,197.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,4.0,3.5,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.33333333333333,33.0,398.0,198.0,199.0,99.0,1.236180904522613,1.7575757575757576,0.0,4.0,164.0,116.0,0.20603015075376885,0.29292929292929293,-51.25263291139241,0.0,-2.0,147.0,16,-2.0,147.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,2,0,0,4.0,2.0,0.0,0.0,17.0,102.0,51.0,1.3235294117647058,0.0,45.0,0.22058823529411764,-51.25263291139241
0.0,147.0,16,-2.0,247.0,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,2.5,4.5,2,0,0,0,0,0,0.0,5.0,0.0,5.0,0.0,40.0,0.0,0.4,16.0,28.833333333333332,96.0,173.0,48.0,86.5,1.6875,1.2485549132947977,3.0,5.0,54.0,72.0,0.28125,0.20809248554913296,0.0,0.0,-4.0,114.0,0,-4.0,114.0,0,21.0,21.0,4.0,0.0,0.0,4.0,4.0,12.5,4.0,2.0,0,0,0,32.0,32.0,65.625,0.65625,30.0,180.0,90.0,1.5666666666666667,0.0,94.0,0.2611111111111111,14.367367088607594
-4.0,114.0,0,0.0,147.0,16,21.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,12.5,0.0,4.0,5.0,2.0,2.5,0,2,0,0,0,0,32.0,0.0,32.0,0.0,65.625,0.0,0.65625,0.0,30.0,16.0,180.0,96.0,90.0,48.0,1.5666666666666667,1.6875,0.0,3.0,94.0,54.0,0.2611111111111111,0.28125,14.367367088607594,0.0,-7.0,114.0,0,-7.0,114.0,0,6.0,3.0,1.0,0.0,0.0,1.0,0.5,1.5151515151515151,4.0,2.0,0,0,0,33.0,16.5,9.090909090909092,0.09090909090909091,32.0,192.0,96.0,1.40625,0.0,90.0,0.234375,-51.25263291139241
-6.0,0.0,8,0.0,0.0,0,17.0,62.0,8.5,31.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,4.0,2.7027027027027026,2.5806451612903225,0.0,0.0,0.0,0.0,1,0,0,0,0,0,37.0,155.0,18.5,77.5,22.972972972972972,20.0,0.22972972972972974,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.997367088607589,-24.33263291139241,-4.0,0.0,0,-4.0,0.0,0,29.0,14.5,4.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0,0,0,50.0,25.0,29.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14263291139241
-4.0,0.0,0,-6.0,0.0,8,29.0,17.0,14.5,8.5,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,4.0,2.7027027027027026,0.0,0.0,0.0,0.0,0,1,0,0,0,0,50.0,37.0,25.0,18.5,29.0,22.972972972972972,0.29,0.22972972972972974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14263291139241,4.997367088607589,-2.0,0.0,0,-2.0,0.0,0,85.0,42.5,6.0,0.0,0.0,6.0,3.0,2.2222222222222223,0.0,0.0,0,0,0,135.0,67.5,31.48148148148148,0.3148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.25263291139241
-2.0,0.0,0,-4.0,0.0,0,85.0,29.0,42.5,14.5,6.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,2.2222222222222223,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,135.0,50.0,67.5,25.0,31.48148148148148,29.0,0.3148148148148148,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.25263291139241,-40.14263291139241,-4.0,0.0,8,-4.0,0.0,8,46.0,46.0,4.0,0.0,0.0,4.0,4.0,3.669724770642202,0.0,0.0,1,0,0,109.0,109.0,42.20183486238532,0.42201834862385323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.052632911392408
-4.0,0.0,8,2.0,0.0,16,24.0,53.0,12.0,26.5,4.0,10.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,5.0,5.2631578947368425,10.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,38.0,50.0,19.0,25.0,31.57894736842105,53.0,0.3157894736842105,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.337367088607596,56.43736708860759,2.0,0.0,28,2.0,0.0,28,73.0,36.5,10.0,0.0,0.0,10.0,5.0,5.1020408163265305,0.0,0.0,2,1,0,98.0,49.0,37.244897959183675,0.37244897959183676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27736708860759
2.0,0.0,28,-4.0,0.0,8,73.0,24.0,36.5,12.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,4.0,5.0,2.0,5.1020408163265305,5.2631578947368425,0.0,0.0,0.0,0.0,2,1,1,0,0,0,98.0,38.0,49.0,19.0,37.244897959183675,31.57894736842105,0.37244897959183676,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27736708860759,19.337367088607596,4.0,0.0,12,4.0,0.0,12,106.0,106.0,9.0,3.0,3.0,6.0,6.0,6.040268456375839,0.0,0.0,0,1,0,149.0,149.0,71.14093959731544,0.7114093959731543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88736708860759
-5.0,6.0,0,-2.0,0.0,8,35.0,58.0,17.5,29.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,6.0,1.5,3.0,2.0833333333333335,2.3622047244094486,0.0,0.0,0.0,0.0,0,1,0,0,0,0,72.0,127.0,36.0,63.5,24.305555555555557,22.834645669291337,0.24305555555555555,0.2283464566929134,3.0,0.0,18.0,0.0,18.0,0.0,4.666666666666667,0.0,2.0,0.0,14.0,0.0,0.7777777777777778,0.0,0.0,9.857367088607589,-4.0,0.0,0,-4.0,0.0,0,65.0,32.5,3.0,1.0,0.5,2.0,1.0,1.0,0.0,0.0,0,0,0,150.0,75.0,21.666666666666668,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241
-4.0,0.0,0,-5.0,6.0,0,65.0,35.0,32.5,17.5,3.0,3.0,1.0,0.0,0.5,0.0,2.0,3.0,1.0,1.5,1.0,2.0833333333333335,0.0,0.0,0.0,0.0,0,0,0,0,0,0,150.0,72.0,75.0,36.0,21.666666666666668,24.305555555555557,0.21666666666666667,0.24305555555555555,0.0,3.0,0.0,18.0,0.0,18.0,0.0,4.666666666666667,0.0,2.0,0.0,14.0,0.0,0.7777777777777778,-51.25263291139241,0.0,0.0,0.0,0,0.0,0.0,0,86.0,43.0,8.0,0.0,0.0,8.0,4.0,1.7621145374449338,0.0,0.0,0,0,0,227.0,113.5,18.94273127753304,0.1894273127753304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.22263291139241
0.0,0.0,0,-4.0,0.0,0,86.0,65.0,43.0,32.5,8.0,3.0,0.0,1.0,0.0,0.5,8.0,2.0,4.0,1.0,1.7621145374449338,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,227.0,150.0,113.5,75.0,18.94273127753304,21.666666666666668,0.1894273127753304,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.22263291139241,-51.25263291139241,-1.0,0.0,8,-1.0,0.0,8,88.0,88.0,7.0,0.0,0.0,7.0,7.0,3.7837837837837838,0.0,0.0,1,0,0,185.0,185.0,47.567567567567565,0.4756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6826329113924094
-2.0,0.0,28,6.0,0.0,8,0.0,81.0,0.0,40.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,7.368421052631579,0.0,0.0,0.0,0.0,3,1,0,0,0,0,4.0,95.0,4.0,47.5,0.0,42.63157894736842,0.0,0.4263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241,18.447367088607592,1.0,0.0,36,1.0,0.0,36,96.0,48.0,9.0,0.0,0.0,9.0,4.5,2.830188679245283,0.0,0.0,4,0,0,159.0,79.5,30.18867924528302,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75263291139241
1.0,0.0,36,-2.0,0.0,28,96.0,0.0,48.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.5,0.0,2.830188679245283,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0,0,159.0,4.0,79.5,4.0,30.18867924528302,0.0,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75263291139241,-51.25263291139241,1.0,0.0,0,1.0,0.0,0,91.0,45.5,9.0,0.0,0.0,9.0,4.5,2.0361990950226243,0.0,0.0,0,0,0,221.0,110.5,20.58823529411765,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.00263291139241
1.0,0.0,0,1.0,0.0,36,91.0,96.0,45.5,48.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,2.0361990950226243,2.830188679245283,0.0,0.0,0.0,0.0,0,4,0,0,0,0,221.0,159.0,110.5,79.5,20.58823529411765,30.18867924528302,0.20588235294117646,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.00263291139241,-8.75263291139241,8.0,0.0,8,8.0,0.0,8,116.0,116.0,16.0,0.0,0.0,16.0,16.0,7.6923076923076925,0.0,0.0,1,0,0,208.0,208.0,55.76923076923077,0.5576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5173670886075925
3.0,56.0,8,-1.0,0.0,8,69.0,50.0,69.0,25.0,11.0,7.0,0.0,0.0,0.0,0.0,11.0,7.0,11.0,3.5,9.90990990990991,4.72972972972973,2.0,0.0,2.0,0.0,1,1,0,0,0,0,111.0,74.0,111.0,37.0,62.16216216216216,33.78378378378378,0.6216216216216216,0.33783783783783783,4.0,0.0,24.0,0.0,24.0,0.0,4.5,0.0,2.0,0.0,18.0,0.0,0.75,0.0,0.0,-51.25263291139241,1.0,6.0,8,1.0,6.0,8,85.0,42.5,9.0,0.0,0.0,9.0,4.5,4.128440366972477,0.0,0.0,1,0,0,109.0,54.5,38.99082568807339,0.38990825688073394,2.0,12.0,12.0,7.0,0.0,14.0,1.1666666666666667,36.847367088607584
1.0,6.0,8,3.0,56.0,8,85.0,69.0,42.5,69.0,9.0,11.0,0.0,0.0,0.0,0.0,9.0,11.0,4.5,11.0,4.128440366972477,9.90990990990991,0.0,2.0,0.0,2.0,1,1,0,0,0,0,109.0,111.0,54.5,111.0,38.99082568807339,62.16216216216216,0.38990825688073394,0.6216216216216216,2.0,4.0,12.0,24.0,12.0,24.0,7.0,4.5,0.0,2.0,14.0,18.0,1.1666666666666667,0.75,36.847367088607584,0.0,-2.0,85.0,8,-2.0,85.0,8,51.0,25.5,6.0,0.0,0.0,6.0,3.0,2.9702970297029703,3.0,1.5,1,0,0,101.0,50.5,25.247524752475247,0.2524752475247525,19.0,114.0,57.0,1.6578947368421053,0.0,63.0,0.27631578947368424,-5.422632911392412
-2.0,85.0,8,1.0,6.0,8,51.0,85.0,25.5,42.5,6.0,9.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,4.5,2.9702970297029703,4.128440366972477,3.0,0.0,1.5,0.0,1,1,0,0,0,0,101.0,109.0,50.5,54.5,25.247524752475247,38.99082568807339,0.2524752475247525,0.38990825688073394,19.0,2.0,114.0,12.0,57.0,12.0,1.6578947368421053,7.0,0.0,0.0,63.0,14.0,0.27631578947368424,1.1666666666666667,-5.422632911392412,36.847367088607584,-3.0,31.0,44,-3.0,31.0,44,44.0,44.0,4.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,5,0,0,80.0,80.0,55.0,0.55,7.0,42.0,42.0,4.0,0.0,28.0,0.6666666666666666,3.747367088607589
-1.0,0.0,8,6.0,6.0,16,64.0,78.0,64.0,39.0,7.0,11.0,0.0,3.0,0.0,1.5,7.0,8.0,7.0,4.0,7.6923076923076925,4.4,0.0,0.0,0.0,0.0,1,2,0,0,0,0,91.0,125.0,91.0,62.5,70.32967032967034,31.2,0.7032967032967034,0.312,0.0,3.0,0.0,18.0,0.0,18.0,0.0,9.0,0.0,2.0,0.0,27.0,0.0,1.5,19.077367088607588,0.0,10.0,6.0,8,10.0,6.0,8,125.0,62.5,17.0,1.0,0.5,16.0,8.0,4.086538461538462,0.0,0.0,1,0,0,208.0,104.0,30.048076923076923,0.3004807692307692,2.0,12.0,12.0,6.5,0.0,13.0,1.0833333333333333,-3.2526329113924106
10.0,6.0,8,-1.0,0.0,8,125.0,64.0,62.5,64.0,17.0,7.0,1.0,0.0,0.5,0.0,16.0,7.0,8.0,7.0,4.086538461538462,7.6923076923076925,0.0,0.0,0.0,0.0,1,1,0,0,0,0,208.0,91.0,104.0,91.0,30.048076923076923,70.32967032967034,0.3004807692307692,0.7032967032967034,2.0,0.0,12.0,0.0,12.0,0.0,6.5,0.0,0.0,0.0,13.0,0.0,1.0833333333333333,0.0,-3.2526329113924106,19.077367088607588,6.0,0.0,8,6.0,0.0,8,127.0,63.5,14.0,0.0,0.0,14.0,7.0,3.7837837837837838,0.0,0.0,1,0,0,185.0,92.5,34.32432432432432,0.34324324324324323,1.0,6.0,6.0,8.0,0.0,8.0,1.3333333333333333,14.647367088607597
6.0,0.0,8,10.0,6.0,8,127.0,125.0,63.5,62.5,14.0,17.0,0.0,1.0,0.0,0.5,14.0,16.0,7.0,8.0,3.7837837837837838,4.086538461538462,0.0,0.0,0.0,0.0,1,1,0,0,0,0,185.0,208.0,92.5,104.0,34.32432432432432,30.048076923076923,0.34324324324324323,0.3004807692307692,1.0,2.0,6.0,12.0,6.0,12.0,8.0,6.5,0.0,0.0,8.0,13.0,1.3333333333333333,1.0833333333333333,14.647367088607597,-3.2526329113924106,16.0,0.0,0,16.0,0.0,0,182.0,182.0,20.0,4.0,4.0,16.0,16.0,8.0,0.0,0.0,0,0,0,250.0,250.0,72.8,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.547367088607587
-7.0,147.0,0,-8.0,85.0,8,15.0,12.0,7.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.6666666666666667,0.0,5.0,3.0,2.5,1.5,0,1,0,0,0,0,30.0,87.0,15.0,43.5,25.0,6.896551724137931,0.25,0.06896551724137931,56.333333333333336,49.0,338.0,294.0,169.0,147.0,1.6242603550295858,2.0510204081632653,0.0,3.0,183.0,201.0,0.27071005917159763,0.34183673469387754,-1.2526329113924106,0.0,-6.0,247.0,0,-6.0,247.0,0,11.0,5.5,2.0,0.0,0.0,2.0,1.0,2.5641025641025643,9.0,4.5,0,0,0,39.0,19.5,14.102564102564102,0.14102564102564102,70.66666666666667,424.0,212.0,1.4433962264150944,0.0,204.0,0.24056603773584906,-51.25263291139241
-6.0,247.0,0,-7.0,147.0,0,11.0,15.0,5.5,7.5,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,2.5641025641025643,1.6666666666666667,9.0,5.0,4.5,2.5,0,0,0,0,0,0,39.0,30.0,19.5,15.0,14.102564102564102,25.0,0.14102564102564102,0.25,70.66666666666667,56.333333333333336,424.0,338.0,212.0,169.0,1.4433962264150944,1.6242603550295858,0.0,0.0,204.0,183.0,0.24056603773584906,0.27071005917159763,-51.25263291139241,-1.2526329113924106,0.0,247.0,0,0.0,247.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,0,0,0,0.0,0.0,0.0,0.0,52.0,312.0,156.0,1.7403846153846154,5.0,181.0,0.2900641025641026,0.0
-7.0,114.0,16,3.0,114.0,8,7.0,62.0,7.0,31.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,5.5,4.761904761904762,7.857142857142857,4.0,4.0,2.0,2.0,2,1,0,0,0,0,21.0,70.0,21.0,35.0,33.333333333333336,44.285714285714285,0.3333333333333333,0.44285714285714284,20.166666666666668,32.0,121.0,192.0,60.5,96.0,2.4545454545454546,1.953125,3.0,4.0,99.0,125.0,0.4090909090909091,0.3255208333333333,0.0,0.0,3.0,56.0,0,3.0,56.0,0,82.0,41.0,9.0,2.0,1.0,7.0,3.5,3.0,2.0,1.0,0,0,0,150.0,75.0,27.333333333333332,0.2733333333333333,25.0,150.0,75.0,1.94,0.0,97.0,0.3233333333333333,2.077367088607588
3.0,56.0,0,-7.0,114.0,16,82.0,7.0,41.0,7.0,9.0,1.0,2.0,0.0,1.0,0.0,7.0,1.0,3.5,1.0,3.0,4.761904761904762,2.0,4.0,1.0,2.0,0,2,0,0,0,0,150.0,21.0,75.0,21.0,27.333333333333332,33.333333333333336,0.2733333333333333,0.3333333333333333,25.0,20.166666666666668,150.0,121.0,75.0,60.5,1.94,2.4545454545454546,0.0,3.0,97.0,99.0,0.3233333333333333,0.4090909090909091,2.077367088607588,0.0,0.0,6.0,0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,12.0,12.0,3.5,3.0,7.0,0.5833333333333334,0.0
-6.0,85.0,0,-2.0,222.0,8,11.0,1.0,11.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,14.285714285714286,0.0,3.0,8.0,1.5,4.0,0,1,0,0,0,0,14.0,4.0,14.0,2.0,78.57142857142857,12.5,0.7857142857142857,0.125,32.0,37.0,192.0,222.0,96.0,111.0,2.140625,2.081081081081081,3.0,3.0,137.0,154.0,0.3567708333333333,0.34684684684684686,0.0,0.0,-2.0,172.0,0,-2.0,172.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0,0,0,6.0,6.0,0.0,0.0,30.0,180.0,90.0,2.1333333333333333,0.0,128.0,0.35555555555555557,-51.25263291139241
-2.0,172.0,0,-6.0,85.0,0,0.0,11.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,14.285714285714286,6.0,3.0,3.0,1.5,0,0,0,0,0,0,6.0,14.0,6.0,14.0,0.0,78.57142857142857,0.0,0.7857142857142857,30.0,32.0,180.0,192.0,90.0,96.0,2.1333333333333333,2.140625,0.0,3.0,128.0,137.0,0.35555555555555557,0.3567708333333333,-51.25263291139241,0.0,-8.0,31.0,0,-8.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,11.0,5.5,0.0,0.0,9.0,54.0,27.0,1.6666666666666667,0.0,30.0,0.2777777777777778,-51.25263291139241
-8.0,31.0,0,-2.0,172.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.5,3.0,0,0,0,0,0,0,11.0,6.0,5.5,6.0,0.0,0.0,0.0,0.0,9.0,30.0,54.0,180.0,27.0,90.0,1.6666666666666667,2.1333333333333333,0.0,0.0,30.0,128.0,0.2777777777777778,0.35555555555555557,-51.25263291139241,-51.25263291139241,0.0,31.0,0,0.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0.0,0.0,0.0,0.0,9.0,54.0,27.0,1.2222222222222223,5.0,22.0,0.2037037037037037,0.0
-5.0,85.0,0,-4.0,56.0,8,15.0,23.0,7.5,11.5,3.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,1.5,2.0,7.5,3.8461538461538463,3.0,2.0,1.5,1.0,0,1,0,0,0,0,20.0,52.0,10.0,26.0,37.5,22.115384615384617,0.375,0.22115384615384615,31.333333333333332,22.0,188.0,132.0,94.0,66.0,1.3563829787234043,1.2045454545454546,5.0,0.0,85.0,53.0,0.22606382978723405,0.20075757575757575,0.0,-2.412632911392407,-6.0,85.0,8,-6.0,85.0,8,17.0,17.0,2.0,0.0,0.0,2.0,2.0,8.695652173913043,3.0,1.5,1,0,0,23.0,23.0,73.91304347826087,0.7391304347826086,26.5,159.0,79.5,1.7924528301886793,3.0,95.0,0.29874213836477986,0.0
-3.0,6.0,0,-5.0,0.0,16,40.0,16.0,20.0,8.0,4.0,3.0,1.0,0.0,0.5,0.0,3.0,3.0,1.5,1.5,3.5714285714285716,4.411764705882353,0.0,0.0,0.0,0.0,0,2,0,0,0,0,56.0,34.0,28.0,17.0,35.714285714285715,23.529411764705884,0.35714285714285715,0.23529411764705882,6.0,1.0,36.0,6.0,36.0,6.0,4.833333333333333,2.0,0.0,0.0,29.0,2.0,0.8055555555555556,0.3333333333333333,-27.44263291139241,-10.342632911392414,-1.0,0.0,8,-1.0,0.0,8,64.0,32.0,6.0,1.0,0.5,5.0,2.5,3.225806451612903,0.0,0.0,1,0,0,93.0,46.5,34.40860215053763,0.34408602150537637,1.0,6.0,6.0,5.0,0.0,5.0,0.8333333333333334,25.66736708860759
