,MatchID,InningsID,Date,Year,Month,Match Type,Venue,Event,Match Winner,Player,Team,Opposition,Innings,Innings Type,Super Over,Target,Chase,Defence,% Target Achieved,Runs Required,Run Rate Required,Fielder,Batter Type,Batting Position,Score,Balls Faced,How Out,First Boundary Ball,Batting S/R,Runs/Ball,Boundary %,Fours,Sixes,Boundary Rate,Bowler Type,Bowling Position,Runsgiven,Wickets,Overs Bowled,Balls Bowled,Economy Rate,Bowling Avg,Avg Consecutive Dot Balls,Bowling S/R,Runsgiven/Ball,Batting S/R AA
535,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,DS Bajwa,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,,,2.0,8.0,18.0,bowled,9.0,44.44,0.44,0.06,1.0,0.0,18.0,,,,,,,,,,,,-23.53324977618621
536,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,Pargat Singh,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,Shayan Jahangir,,3.0,72.0,80.0,caught,2.0,90.0,0.9,0.1,7.0,1.0,10.0,,,,,,,,,,,,22.026750223813792
537,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,NR Kirton,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,SK Patel,Left hand,4.0,9.0,18.0,caught,5.0,50.0,0.5,0.06,1.0,0.0,18.0,,,,,,,,,,,,-17.973249776186208
538,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,H Thaker,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,,Right hand,5.0,0.0,4.0,caught and bowled,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-67.97324977618621
539,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,S Movva,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,Yasir Mohammad,Right hand,6.0,68.0,95.0,caught,36.0,71.58,0.72,0.06,6.0,0.0,15.83,,,,,,,,,,,,3.6067502238137905
540,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,Aaditya Varadarajan,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,SK Patel,,7.0,25.0,32.0,caught,,78.12,0.78,0.0,0.0,0.0,,,,,,,,,,,,,10.146750223813797
541,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,D Heyliger,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,,Right hand,8.0,2.0,6.0,bowled,,33.33,0.33,0.0,0.0,0.0,,,,,,,,,,,,,-34.64324977618621
542,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,Saad Bin Zafar,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,,Left hand,9.0,5.0,6.0,not out,,83.33,0.83,0.0,0.0,0.0,,,,,,,,,,,,,15.35675022381379
543,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,Kaleem Sana,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,Utkarsh Srivastava,,10.0,4.0,4.0,caught,,100.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,32.02675022381379
544,United_States_of_America-Canada-2024-08-19-male-ODI,United_States_of_America-Canada-2024-08-19-male-ODI-2,2024-08-19,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,United States of America,RR Joshi,Canada,United States of America,2,Batting,False,276.0,Unsuccessful,,81.52,51.0,,,Left hand,11.0,3.0,4.0,bowled,,75.0,0.75,0.0,0.0,0.0,,,,,,,,,,,,,7.026750223813792
545,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,M Levitt,Netherlands,United States of America,1,Batting,False,,,Successful,,,,,,1.0,33.0,38.0,bowled,8.0,86.84,0.87,0.13,4.0,1.0,7.6,,,,,,,,,,,,18.866750223813796
546,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,MP O'Dowd,Netherlands,United States of America,1,Batting,False,,,Successful,,,,Milind Kumar,Right hand,2.0,77.0,126.0,caught,19.0,61.11,0.61,0.05,6.0,0.0,21.0,,,,,,,,,,,,-6.863249776186208
547,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,Vikramjit Singh,Netherlands,United States of America,1,Batting,False,,,Successful,,,,NP Kenjige,Left hand,3.0,18.0,21.0,caught,11.0,85.71,0.86,0.1,2.0,0.0,10.5,,,,,,,,,,,,17.736750223813786
548,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,Musa Ahmed,Netherlands,United States of America,1,Batting,False,,,Successful,,,,,Left hand,4.0,6.0,21.0,bowled,,28.57,0.29,0.0,0.0,0.0,,,,,,,,,,,,,-39.40324977618621
549,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,SA Edwards,Netherlands,United States of America,1,Batting,False,,,Successful,,,,SK Patel,Right hand,5.0,2.0,5.0,caught,,40.0,0.4,0.0,0.0,0.0,,,,,,,,,,,,,-27.973249776186208
550,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,NRJ Croes,Netherlands,United States of America,1,Batting,False,,,Successful,,,,Aaron Jones,,6.0,27.0,33.0,caught,1.0,81.82,0.82,0.12,4.0,0.0,8.25,,,,,,,,,,,,13.846750223813785
551,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,K Klein,Netherlands,United States of America,1,Batting,False,,,Successful,,,,SK Patel,,7.0,6.0,16.0,caught,,37.5,0.38,0.0,0.0,0.0,,,,,,,,,,,,,-30.473249776186208
552,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,A Dutt,Netherlands,United States of America,1,Batting,False,,,Successful,,,,Harmeet Singh,Right hand,8.0,10.0,21.0,caught,,47.62,0.48,0.0,0.0,0.0,,,,,,,,,,,,,-20.35324977618621
553,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,C Floyd,Netherlands,United States of America,1,Batting,False,,,Successful,,,,,Right hand,9.0,1.0,6.0,lbw,,16.67,0.17,0.0,0.0,0.0,,,,,,,,,,,,,-51.303249776186206
554,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,PA van Meekeren,Netherlands,United States of America,1,Batting,False,,,Successful,,,,,Right hand,10.0,2.0,6.0,not out,,33.33,0.33,0.0,0.0,0.0,,,,,,,,,,,,,-34.64324977618621
555,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,VJ Kingma,Netherlands,United States of America,1,Batting,False,,,Successful,,,,Shayan Jahangir,Right hand,11.0,1.0,2.0,caught,,50.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,-17.973249776186208
556,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,SR Taylor,United States of America,Netherlands,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm off break,6.0,3.0,1.0,25.6,12.0,1.5,3.0,3.0,12.0,0.25,
557,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,Milind Kumar,United States of America,Netherlands,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm off break,5.0,20.0,1.0,21.6,30.0,4.0,20.0,2.0,30.0,0.67,
558,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,AA Paradkar,United States of America,Netherlands,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Left arm pace,4.0,33.0,1.0,42.6,36.0,5.5,33.0,2.0,36.0,0.92,
559,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,Harmeet Singh,United States of America,Netherlands,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,7.0,25.0,2.0,45.6,60.0,2.5,12.5,3.0,30.0,0.42,
560,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,SC van Schalkwyk,United States of America,Netherlands,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,,3.0,32.0,2.0,48.6,48.0,4.0,16.0,3.0,24.0,0.67,
561,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,NP Kenjige,United States of America,Netherlands,1,Bowling,False,,Unsuccessful,,,,,Shayan Jahangir,,,,,,,,,,,,,Left arm orthodox,1.0,33.0,2.0,49.1,49.0,3.67,16.5,2.0,24.5,0.67,
562,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-1,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,J Drysdale,United States of America,Netherlands,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,,2.0,51.0,1.0,38.6,60.0,5.1,51.0,2.0,60.0,0.85,
563,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,Musa Ahmed,Netherlands,United States of America,2,Bowling,False,207.0,,Successful,86.47,28.0,,,,,,,,,,,,,,,Right arm leg break,6.0,5.0,0.0,36.6,6.0,5.0,,1.0,,0.83,
564,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,K Klein,Netherlands,United States of America,2,Bowling,False,207.0,,Successful,86.47,28.0,,,,,,,,,,,,,,,,2.0,32.0,4.0,45.5,59.0,3.2,8.0,3.0,14.75,0.54,
565,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,A Dutt,Netherlands,United States of America,2,Bowling,False,207.0,,Successful,86.47,28.0,,,,,,,,,,,,,,,Right arm pace,5.0,36.0,1.0,41.6,54.0,4.0,36.0,2.0,54.0,0.67,
566,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,C Floyd,Netherlands,United States of America,2,Bowling,False,207.0,,Successful,86.47,28.0,,,,,,,,,,,,,,,Left arm orthodox,4.0,31.0,0.0,44.6,48.0,3.88,,2.0,,0.65,
567,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,PA van Meekeren,Netherlands,United States of America,2,Bowling,False,207.0,,Successful,86.47,28.0,,,,,,,,,,,,,,,Right arm pace,3.0,31.0,3.0,40.6,54.0,3.44,10.33,3.0,18.0,0.57,
568,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,VJ Kingma,Netherlands,United States of America,2,Bowling,False,207.0,,Successful,86.47,28.0,,,,,,,,,,,,,,,Right arm pace,1.0,41.0,1.0,37.6,54.0,4.56,41.0,3.0,54.0,0.76,
569,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,SR Taylor,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,SA Edwards,Right hand,1.0,0.0,5.0,caught,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-67.97324977618621
570,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,SK Patel,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,,Right hand,2.0,3.0,10.0,lbw,,30.0,0.3,0.0,0.0,0.0,,,,,,,,,,,,,-37.97324977618621
571,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,MD Patel,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,,Right hand,3.0,66.0,79.0,caught and bowled,7.0,83.54,0.84,0.11,8.0,1.0,8.78,,,,,,,,,,,,15.566750223813798
572,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,Aaron Jones,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,,Right hand,4.0,8.0,11.0,lbw,5.0,72.73,0.73,0.18,2.0,0.0,5.5,,,,,,,,,,,,4.756750223813796
573,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,Milind Kumar,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,,Right hand,5.0,9.0,18.0,bowled,2.0,50.0,0.5,0.06,1.0,0.0,18.0,,,,,,,,,,,,-17.973249776186208
574,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,Shayan Jahangir,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,SA Edwards,Right hand,6.0,20.0,37.0,run out,12.0,54.05,0.54,0.05,2.0,0.0,18.5,,,,,,,,,,,,-13.92324977618621
575,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,AA Paradkar,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,SA Edwards,Left hand,7.0,12.0,30.0,caught,,40.0,0.4,0.0,0.0,0.0,,,,,,,,,,,,,-27.973249776186208
576,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,Harmeet Singh,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,A Dutt,Right hand,8.0,20.0,18.0,caught,2.0,111.11,1.11,0.17,1.0,2.0,6.0,,,,,,,,,,,,43.13675022381379
577,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,SC van Schalkwyk,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,,,9.0,12.0,41.0,lbw,,29.27,0.29,0.0,0.0,0.0,,,,,,,,,,,,,-38.70324977618621
578,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,NP Kenjige,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,,Right hand,10.0,17.0,21.0,lbw,4.0,80.95,0.81,0.05,1.0,0.0,21.0,,,,,,,,,,,,12.976750223813795
579,Netherlands-United_States_of_America-2024-08-21-male-ODI,Netherlands-United_States_of_America-2024-08-21-male-ODI-2,2024-08-21,2024,8,ODI,"Hazelaarweg, Rotterdam",ICC Men's Cricket World Cup League 2,Netherlands,J Drysdale,United States of America,Netherlands,2,Batting,False,207.0,Unsuccessful,,86.47,28.0,,,,11.0,2.0,6.0,not out,,33.33,0.33,0.0,0.0,0.0,,,,,,,,,,,,,-34.64324977618621
580,Ireland-England-2024-09-07-female-ODI,Ireland-England-2024-09-07-female-ODI-1,2024-09-07,2024,9,ODI,"Civil Service Cricket Club, Stormont, Belfast",England Women tour of Ireland,England,U Raymond-Hoey,Ireland,England,1,Batting,False,,,Unsuccessful,,,,,Right hand,1.0,0.0,5.0,lbw,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-67.97324977618621
581,Ireland-England-2024-09-07-female-ODI,Ireland-England-2024-09-07-female-ODI-1,2024-09-07,2024,9,ODI,"Civil Service Cricket Club, Stormont, Belfast",England Women tour of Ireland,England,GH Lewis,Ireland,England,1,Batting,False,,,Unsuccessful,,,,HJ Armitage,Right hand,2.0,7.0,14.0,caught,14.0,50.0,0.5,0.07,1.0,0.0,14.0,,,,,,,,,,,,-17.973249776186208
582,Ireland-England-2024-09-07-female-ODI,Ireland-England-2024-09-07-female-ODI-1,2024-09-07,2024,9,ODI,"Civil Service Cricket Club, Stormont, Belfast",England Women tour of Ireland,England,A Hunter,Ireland,England,1,Batting,False,,,Unsuccessful,,,,FG Kemp,Right hand,3.0,37.0,45.0,caught,10.0,82.22,0.82,0.11,5.0,0.0,9.0,,,,,,,,,,,,14.246750223813791
